date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL,
2021-05-23,4.473518,94.530509,122.911877,634.354521,2.186595,792.958879,114.749662,1.576339,2.192911,2.071488,1.949851,2.435891,103.322439,1.955807,0.459135,2404.699723,1.217946,1.620292,8.411715,6.534257,1.217946,3.6e-05,88.637508,12.987399,3.053238,2.455471,1.470809,2430.502823,1.09349,0.031825,878.139832,7.839818,7.836505,4544.106124,752.602109,1.217946,31.362098,110.680803,25.464196,216.863075,7.436463,69.338613,162.130677,19.075557,18.271616,52.242738,1,2.477618,0.861201,0.861201,4.02531,0.861201,7.039344,0.861201,62.377082,12003.661099,9.401872,254.858467,9.456312,29.336014,7.497711,107.504372,349.074923,17495.132564,3.965119,0.861201,88.803936,1778.676087,51281.597985,148.750011,0.861201,182.268607,0.863523,132.692124,131.833474,102.623365,4963.599781,492.050444,1096.151008,1373.7267,0.366069,1.015212,522.178478,11493.681879,1846.124282,239.98733,209.02988,16.993662,5.431504,10.73795,21.507558,4579.836204,61.366882,2005.172246,3472.309882,9.742687,434.806357,43.994981,49.57036,18.756362,966.717839,24.305882,5.043513,72.784425,16.990341,502.460296,42.716817,10.218452,141.819653,1.697894,0.468895,1.217946,4.558292,4.286567,58.372703,186.918102,4.493854,8180.547759,4.434913,4.924432,117.22058,89.620457,1216.765301,4.567539,9.700956,19.998176,502.402545,10.137692,1.622254,0.861201,12468.717922,707.833912,17.238802,158.649589,25256.405938,24.815641,10.659317,1531.467191,16.993875,38.201115,13.893301,4.274989,3.313421,2.739188,10.261285,8.266852,34.057726,2825.030697,33.40976,4342.765528,1.217946,53.750449,12888.575707,3697455.300335,28172.710531,131.804374,3.061087,655.957,0.044209,0.000647,3.291559,0.843644,655.957,0.000438,119.331742,0.001037,304.547255,17.012405,27.378553,392.178472,,
2021-05-24,4.487425,95.534319,123.063488,636.011662,2.193239,785.827116,115.089279,1.575634,2.198999,2.077816,1.956481,2.443333,103.60642,1.961777,0.460531,2413.062275,1.221666,1.625161,8.424502,6.499632,1.221666,3.2e-05,88.948582,13.088754,3.06602,2.462809,1.47173,2435.424452,1.095651,0.032311,891.571467,7.833099,7.842243,4576.846459,754.857108,1.221666,31.457909,110.682973,25.403209,217.501195,7.436504,69.550466,163.035487,19.144978,18.327435,52.440044,1,2.479616,0.862948,0.862948,4.031499,0.862948,7.066668,0.862948,62.549318,12025.41119,9.432537,255.25691,9.485567,29.418079,7.503475,110.57624,347.255069,17503.60809,3.970538,0.862948,88.981478,1784.270439,51438.262284,151.107913,0.862948,182.377409,0.866161,132.928295,131.950666,102.936872,4980.208506,492.697668,1099.499728,1372.420454,0.367375,1.018143,522.643956,11526.949735,1857.850328,240.70374,209.668532,17.060195,5.44304,10.767625,21.531068,4594.651607,61.605741,2011.161869,3482.917722,9.773271,436.134682,44.260972,49.660738,18.825879,968.254471,24.264743,5.065029,73.089848,17.005596,502.747162,42.853456,10.172501,142.318099,1.692831,0.470289,1.221666,4.61203,4.332052,58.823235,187.915011,4.483999,8246.210692,4.448087,4.926003,117.644153,89.77232,1220.464438,4.581138,9.730555,20.124975,503.937375,10.152029,1.622367,0.862948,12506.809538,709.971426,17.291466,159.134261,25333.563774,24.921994,10.690512,1536.45121,17.075418,38.287024,13.935035,4.288049,3.325987,2.753123,10.24294,8.306531,34.163778,2833.428605,33.543456,4344.854901,1.221666,53.907833,12934.585764,3709056.372021,28164.386268,132.207033,3.070439,655.957,0.044032,0.00065,3.301614,0.847796,655.957,0.000447,119.331742,0.001036,305.416744,17.001711,27.470062,393.376569,,
2021-05-25,4.500958,96.449603,123.122789,637.595004,2.198447,788.048644,115.458284,1.580566,2.205631,2.084082,1.955767,2.450701,103.854819,1.956444,0.461928,2419.034103,1.225351,1.623661,8.457096,6.533692,1.225351,3.2e-05,89.126963,13.029686,3.067126,2.468741,1.478253,2445.092586,1.096975,0.032595,899.406353,7.855587,7.855722,4574.286461,756.981921,1.225351,31.552776,110.741052,25.42253,218.070528,7.436093,69.744045,163.19535,19.198424,18.382705,52.607933,1,2.487094,0.866014,0.866014,4.025276,0.866014,7.088653,0.866014,62.737946,12064.241369,9.455273,255.803908,9.512212,29.522571,7.511889,110.78043,349.071113,17571.832616,3.974241,0.866014,89.211834,1788.999531,51593.383119,148.696284,0.866014,182.448599,0.868774,133.302206,131.92378,103.152948,4992.858007,492.897169,1102.815457,1375.431576,0.368394,1.020675,523.537206,11561.862915,1859.109985,244.347739,210.331388,16.983358,5.451806,10.776958,21.584586,4598.291912,61.566602,2015.98211,3493.421053,9.792164,437.44992,44.296421,49.504028,18.870398,974.996055,24.391072,5.076015,73.472016,16.983358,505.457084,42.966932,10.178963,142.603585,1.6962,0.471738,1.225351,4.683902,4.313424,58.903635,189.071583,4.483069,8235.388757,4.461501,4.925174,117.602169,90.132451,1226.779436,4.593566,9.7599,20.187729,505.457084,10.113922,1.624018,0.866014,12544.525611,711.822115,17.343611,159.614157,25409.961448,24.843982,10.716742,1540.962105,16.963878,38.390231,13.968564,4.288727,3.328665,2.755842,10.362428,8.3265,34.130914,2840.256827,33.63879,4347.994573,1.225351,53.892292,12978.612034,3713183.356136,28249.320769,132.605726,3.079698,655.957,0.04375,0.000645,3.311571,0.847418,655.957,0.000442,119.331742,0.001022,306.33778,16.98898,27.546737,394.562863,,
2021-05-26,4.478611,95.698869,122.868964,635.029313,2.189817,784.136119,115.207184,1.575541,2.19468,2.073735,1.949597,2.438534,103.328883,1.95585,0.459708,2407.662125,1.219267,1.613721,8.411476,6.476989,1.219267,3.1e-05,88.683504,12.964457,3.062409,2.459028,1.479213,2434.780895,1.094554,0.032257,890.063944,7.782626,7.793188,4576.170977,753.976272,1.219267,31.396122,110.282687,25.42842,217.145725,7.436067,69.443145,162.693557,19.121696,18.291438,52.435642,1,2.470174,0.863653,0.863653,3.97481,0.863653,7.054499,0.863653,62.395981,11981.334834,9.417967,255.226,9.464287,29.391671,7.512635,110.233485,349.800939,17452.58576,3.959228,0.863653,88.671855,1780.232814,51337.230923,147.884877,0.863653,182.045415,0.86446,133.049447,131.175565,102.412076,4966.223935,491.821756,1097.340169,1361.688025,0.366607,1.016658,522.260583,11514.029267,1857.04683,242.154159,209.226213,16.829155,5.426093,10.758388,21.473639,4577.27423,61.502025,2007.976868,3476.076824,9.753377,435.278057,44.039919,49.258381,18.807192,972.889304,24.25364,5.050813,73.7754,16.789305,502.166223,42.755029,10.201648,141.891204,1.675554,0.469406,1.219267,4.678277,4.324571,58.733369,189.089843,4.501453,8192.472508,4.439351,4.91645,117.229728,89.700853,1222.090384,4.572544,9.719184,20.119978,502.947578,10.138276,1.615517,0.863653,12485.292545,708.758484,17.257503,158.821701,25283.805398,24.842562,10.674827,1533.453743,16.860134,38.149031,13.913317,4.279627,3.320673,2.740902,10.310709,8.296045,33.750525,2828.419152,33.596888,4328.247143,1.219267,53.601148,12930.874518,3712169.718005,28216.329978,131.947362,3.064408,655.957,0.043986,0.000643,3.29513,0.843861,655.957,0.000445,119.331742,0.00102,304.664317,16.779429,27.439161,392.603927,,
2021-05-27,4.478485,95.614995,123.05471,634.876037,2.188679,783.016754,115.151753,1.574701,2.194619,2.073677,1.953863,2.438465,103.390362,1.955472,0.45961,2408.642341,1.219233,1.613076,8.419255,6.388047,1.219233,3.2e-05,88.465505,12.930077,3.074405,2.457736,1.471387,2431.109857,1.093955,0.032022,883.576309,7.773222,7.782362,4568.671832,753.595243,1.219233,31.395238,110.767278,25.442907,217.076912,7.436537,69.415792,162.583997,19.117932,18.290923,52.457481,1,2.470653,0.858428,0.858428,4.017371,0.858428,7.066421,0.858428,62.363745,11967.534,9.414844,254.781407,9.463378,29.385764,7.519007,111.748577,348.177037,17495.377632,3.954057,0.858428,88.626565,1779.660889,51335.786975,146.905331,0.858428,181.827496,0.864436,133.93859,131.072329,102.263865,4962.461067,492.112679,1097.309305,1363.884875,0.366708,1.016069,523.16231,11507.269562,1861.76812,242.032543,209.159401,16.813217,5.423459,10.781434,21.473035,4567.753036,61.501554,2006.978282,3475.979053,9.747587,435.265815,44.050872,49.321115,18.776182,968.719355,24.326602,5.047013,74.095207,16.813217,502.952533,42.741447,10.178324,141.5455,1.673068,0.469392,1.219233,4.695877,4.325676,58.669471,189.292869,4.491252,8237.855865,4.439226,4.916921,117.488651,89.597743,1214.510177,4.57258,9.718948,20.117455,502.933431,10.094906,1.614875,0.858428,12487.989397,708.533792,17.257018,158.817233,25283.094247,24.933306,10.668303,1533.475638,16.813217,38.149363,13.906428,4.267314,3.31997,2.729171,10.36516,8.2762,33.962332,2827.525765,33.562013,4328.528123,1.219233,53.482067,12911.309225,3694644.123828,28140.721616,131.943651,3.064322,655.957,0.043768,0.000643,3.295037,0.845304,655.957,0.000433,119.331742,0.001032,304.869068,16.779784,27.41942,392.592885,,
2021-05-28,4.478558,95.650367,123.266429,634.81607,2.188004,783.029566,115.283972,1.581156,2.194655,2.073711,1.957729,2.438505,103.300541,1.955382,0.459601,2403.146696,1.219253,1.613158,8.416894,6.37224,1.219253,3.5e-05,88.466952,12.981584,3.079552,2.457083,1.472595,2440.943523,1.097192,0.032013,883.349443,7.764566,7.764688,4532.161064,753.390399,1.219253,31.395752,110.598395,25.458724,217.087909,7.436587,69.570548,162.594336,19.090961,18.291222,52.452243,1,2.470693,0.859264,0.859264,3.974763,0.859264,7.04728,0.859264,62.401343,11970.011509,9.417734,254.80705,9.46335,29.377889,7.516448,110.255037,348.131861,17443.114098,3.961583,0.859264,88.2662,1780.71829,51336.6269,147.590516,0.859264,181.453546,0.86445,133.934882,131.252533,102.490855,4962.357712,493.035155,1097.327258,1358.064407,0.367033,1.015777,522.396808,11515.839949,1864.660113,241.968987,209.284667,16.795203,5.419577,10.776058,21.473387,4573.416162,61.569717,2006.451099,3476.035925,9.745112,435.272936,44.039401,49.318764,18.837451,960.161351,24.289949,5.043438,74.191513,16.795203,502.94166,43.100576,10.20618,141.547816,1.679517,0.469349,1.219253,4.64901,4.303961,58.217885,188.496438,4.48529,8251.875071,4.439298,4.918953,117.694142,89.250381,1207.059984,4.572716,9.719107,20.114958,502.94166,10.130099,1.613077,0.859264,12491.241898,713.262718,17.2573,158.819832,25283.507914,24.872751,10.666345,1533.374738,16.795203,38.108922,13.902283,4.267384,3.323073,2.729216,10.436923,8.27993,33.694043,2826.75891,33.517007,4323.684419,1.219253,53.469423,12917.980335,3734415.590631,28060.301431,131.945809,3.064372,655.957,0.043666,0.00064,3.295091,0.844215,655.957,0.000431,119.331742,0.001029,304.81328,16.806061,27.417591,392.599308,,
2021-05-29,4.478568,95.650565,123.266684,634.817386,2.188009,783.031189,115.284211,1.58116,2.194659,2.073715,1.957733,2.43851,103.300755,1.955386,0.459602,2403.151677,1.219255,1.613161,8.416911,6.372254,1.219255,3.5e-05,88.467135,12.981611,3.079558,2.457088,1.472598,2440.948583,1.097158,0.032013,883.351274,7.764582,7.764704,4532.170458,753.39196,1.219255,31.395817,110.598624,25.458777,217.088359,7.436602,69.570692,162.594673,19.091001,18.29126,52.452352,1,2.470698,0.859266,0.859266,3.974771,0.859266,7.047294,0.859266,62.401473,11970.03632,9.417753,254.807578,9.46337,29.37795,7.516463,110.255266,348.132582,17443.150253,3.961591,0.859266,88.266383,1780.721981,51336.733307,147.590822,0.859266,181.453923,0.864452,133.93516,131.252805,102.639086,4962.367998,493.036177,1097.329533,1358.067222,0.367033,1.015779,522.397891,11515.863819,1864.663978,241.969489,209.285101,16.795238,5.419589,10.776081,21.473431,4573.425642,61.569845,2006.455258,3476.04313,9.745132,435.273838,44.039492,49.318866,18.83749,960.163341,24.289999,5.043448,74.191667,16.795238,502.942703,43.100666,10.206201,141.54811,1.67952,0.46935,1.219255,4.649019,4.30397,58.218006,188.496829,4.485299,8251.892175,4.439308,4.918963,117.694386,89.250566,1207.062486,4.572725,9.719127,20.115,502.942703,10.13012,1.613081,0.859266,12488.219918,713.264196,17.257336,158.820161,25283.56032,24.872803,10.666367,1533.377916,16.795238,38.102907,13.902312,4.267393,3.32308,2.729222,10.436945,8.279948,33.694113,2826.76477,33.517076,4323.69338,1.219255,53.469534,12918.007111,3734423.331079,28060.359592,131.946083,3.064378,655.957,0.043666,0.00064,3.295098,0.843844,655.957,0.000431,119.331742,0.001029,304.813911,16.806096,27.417648,392.600122,,
2021-05-30,4.478714,95.667209,123.261136,634.872032,2.188197,783.098593,115.284208,1.581299,2.194848,2.073894,1.957901,2.43872,103.309648,1.955752,0.45964,2407.345044,1.21936,1.6133,8.417636,6.377578,1.21936,3.4e-05,88.358726,12.982729,3.086665,2.4573,1.47253,2432.795875,1.09706,0.032016,883.427276,7.764482,7.765372,4532.223613,753.456814,1.21936,31.39852,111.047114,25.465785,217.0451,7.43673,69.456768,162.585141,19.090999,18.292835,52.818945,1,2.480763,0.859545,0.859545,3.975114,0.859545,7.046914,0.859545,62.406844,11967.629677,9.418564,254.829512,9.463819,29.36226,7.521482,110.264757,347.881572,17457.423236,3.963834,0.859545,88.279939,1779.522304,51383.830269,147.24857,0.859545,181.469542,0.864526,133.968034,131.218293,102.647921,4962.079716,493.078619,1097.423993,1358.192119,0.366984,1.015866,522.44286,11506.536172,1864.374071,241.990318,209.303116,16.8191,5.42665,10.785559,21.459867,4574.876971,61.575145,2006.627977,3476.342353,9.745971,435.311307,44.194213,49.320158,18.839112,967.425178,24.303643,5.040224,74.178544,16.796684,501.452058,42.787375,10.188669,141.373903,1.681935,0.469403,1.21936,4.674383,4.290463,58.218,188.910299,4.48361,8271.976764,4.452861,4.922717,117.704517,89.28306,1215.689077,4.572966,9.71617,20.117273,511.521517,10.12402,1.613091,0.859545,12489.294923,708.474675,17.258821,158.833833,25285.736769,24.935912,10.667285,1533.465203,16.822503,38.10986,13.903509,4.26776,3.323366,2.72214,10.456148,8.28066,33.695529,2827.009419,33.519962,4324.065571,1.21936,53.47684,12906.807583,3793421.923167,28062.775073,131.957441,3.064642,655.957,0.043634,0.00064,3.295381,0.843917,655.957,0.000431,119.331742,0.001029,304.84015,16.805281,27.420008,392.633917,,
2021-05-31,4.491908,95.831653,123.444329,636.94765,2.195569,785.17884,115.711512,1.579428,2.201436,2.080119,1.962417,2.44604,103.71573,1.956404,0.461083,2410.807333,1.22302,1.617429,8.445748,6.381719,1.22302,3.3e-05,88.70363,12.998228,3.0984,2.465475,1.474919,2432.556176,1.098798,0.032041,884.121157,7.79194,7.790637,4520.464382,754.34181,1.22302,31.492765,111.380431,25.438911,217.630454,7.437237,69.571517,162.886028,19.197133,18.347742,53.237085,1,2.481385,0.860269,0.860269,3.987045,0.860269,7.08197,0.860269,62.594164,11986.553635,9.45052,255.898855,9.492164,29.390648,7.506041,110.785859,347.386044,17467.783139,3.972993,0.860269,88.654342,1784.54746,51495.257069,147.606284,0.860269,182.345069,0.867121,133.956769,131.731581,102.956027,4975.686458,494.558634,1100.717999,1355.104273,0.367846,1.019321,523.938381,11552.280631,1844.6891,241.875012,209.931356,16.828785,5.447183,10.822024,21.53974,4590.801596,61.627603,2013.279434,3486.776875,9.776615,436.617929,44.644848,50.504612,18.895659,975.451321,24.373627,5.047404,74.561414,16.8471,503.853885,43.029425,10.166764,141.925373,1.679794,0.470843,1.22302,4.665058,4.294715,58.372299,188.546349,4.478995,8282.683111,4.45425,4.917641,118.001047,89.834977,1220.07584,4.586828,9.745334,18.137499,513.05689,10.134875,1.615714,0.860269,12526.78247,707.575151,17.310625,159.310585,25361.633949,25.010759,10.702924,1537.990564,16.83039,38.146605,13.864234,4.28057,3.333341,2.72912,10.387158,8.314006,33.72967,2836.449066,33.60409,4337.262863,1.22302,53.648204,12926.365344,3804808.185346,28095.269705,132.353522,3.073841,655.957,0.043566,0.000641,3.305273,0.846067,655.957,0.00043,119.331742,0.001026,305.755153,16.781498,27.526692,393.81244,,
2021-06-01,4.487365,95.838427,123.070926,636.091892,2.193166,784.299288,115.633932,1.576112,2.200192,2.077788,1.954998,2.4433,103.602483,1.953143,0.460538,2413.679356,1.22165,1.616125,8.424314,6.292963,1.22165,3.4e-05,89.085807,12.991077,3.097745,2.462772,1.475241,2435.379459,1.096208,0.032253,889.972012,7.798256,7.796204,4533.324126,755.354671,1.22165,31.457487,110.406617,25.418919,217.509136,7.438025,69.559005,162.80832,19.156205,18.327189,52.977617,1,2.477567,0.863303,0.863303,3.982579,0.863303,7.07389,0.863303,62.487397,11988.389212,9.441559,255.481264,9.479655,29.429559,7.509482,109.348359,346.264471,17410.405795,3.958989,0.863303,89.003495,1783.742976,51437.572475,147.123307,0.863303,182.182443,0.86615,133.735856,131.582052,102.835072,4976.430724,491.897205,1099.484983,1354.310815,0.36742,1.018175,522.948047,11536.533094,1861.490386,241.305464,209.451949,16.818779,5.440629,10.768845,21.428808,4587.313741,61.585258,2011.101758,3482.871014,9.763405,436.128833,44.125997,50.026567,18.886709,974.393586,24.400152,5.041139,74.66358,16.797687,503.045908,42.85301,10.167939,142.537499,1.684407,0.470313,1.22165,4.719845,4.333999,58.338992,188.622757,4.461762,8268.513592,4.448028,4.918974,117.554973,89.859075,1220.844424,4.582375,9.74595,20.154841,512.482167,10.107349,1.615944,0.863303,12512.749826,709.949174,17.291234,159.132127,25333.22404,24.799495,10.690537,1536.4021,16.819818,38.075144,13.934669,4.287992,3.334494,2.715717,10.486155,8.17502,33.732809,2833.372598,33.523817,4333.790112,1.22165,53.517672,12906.473019,3809637.281966,28173.845837,132.20526,3.070397,655.957,0.043869,0.000643,3.30157,0.844523,655.957,0.000427,119.331742,0.001024,305.412536,16.809737,27.533505,393.371294,,
2021-06-02,4.485528,95.799224,123.433917,635.818885,2.192029,783.978288,115.745358,1.576034,2.19807,2.076938,1.962024,2.4423,103.552515,1.955916,0.460381,2413.492969,1.22115,1.617011,8.432455,6.198435,1.22115,3.3e-05,89.280194,12.978029,3.100247,2.461601,1.470118,2431.234195,1.096635,0.031798,877.395611,7.795738,7.79228,4463.582892,754.993337,1.22115,31.444612,110.697246,25.457864,217.406315,7.437322,69.461116,162.798319,19.160576,18.319688,52.976486,1,2.47808,0.861776,0.861776,3.980949,0.861776,7.08163,0.861776,62.461822,11980.373654,9.440017,255.297102,9.475147,29.417185,7.50592,109.451873,346.585567,17406.882412,3.968591,0.861776,89.101023,1782.445358,51416.519974,146.330402,0.861776,181.363772,0.865795,133.823384,131.582524,103.254278,4976.304598,492.611623,1099.034983,1356.673207,0.367283,1.017625,523.729585,11531.008339,1862.315887,241.799644,209.305092,16.79332,5.432093,10.796374,21.450138,4594.062241,61.613738,2010.106515,3481.445536,9.760552,435.950333,43.985822,49.639749,18.866767,971.616188,24.313951,5.037244,74.929756,16.662591,502.515245,42.833337,10.137372,142.848565,1.687837,0.470143,1.22115,4.698739,4.297036,58.409784,189.277821,4.456963,8256.647186,4.446207,4.921601,117.972125,89.327121,1219.360693,4.57915,9.749739,20.146349,522.041617,10.098544,1.615014,0.861776,12495.417371,709.607364,17.284157,159.066997,25322.855594,24.850402,10.684862,1535.842476,16.740969,37.989976,13.927239,4.274025,3.320917,2.708601,10.495296,8.297929,33.78922,2831.961974,33.39734,4329.17282,1.22115,53.344119,12895.061283,3796833.104337,28045.86756,132.151151,3.069141,655.957,0.043352,0.00064,3.300219,0.846071,655.957,0.000428,119.331742,0.001024,305.348519,16.519317,27.544253,393.210294,,
2021-06-03,4.455676,95.237588,122.434254,631.35177,2.176647,778.79847,114.912321,1.583217,2.184154,2.063215,1.946127,2.426163,102.824442,1.95345,0.457312,2397.538984,1.213082,1.606099,8.373153,6.160029,1.213082,3.1e-05,88.476428,12.849952,3.076137,2.444313,1.468636,2414.036601,1.096131,0.03161,872.206008,7.762546,7.768333,4452.07407,751.443527,1.213082,31.236855,110.815016,25.470471,215.884638,7.436481,69.08908,162.014267,19.030947,18.198648,52.283823,1,2.480813,0.859788,0.859788,3.766619,0.859788,7.022153,0.859788,62.04913,11890.230916,9.367495,253.695078,9.414303,29.23527,7.505337,108.371281,347.32753,17380.064547,3.950408,0.859788,88.608165,1774.132029,51076.806197,146.94059,0.859788,179.928887,0.860075,133.798236,130.740596,102.637392,4944.628443,489.356892,1091.773556,1354.469076,0.365158,1.010561,518.932667,11463.622338,1852.3758,240.100651,207.8616,16.522173,5.392148,10.738806,21.330896,4547.843402,61.309322,1995.984598,3458.443298,9.689729,433.069969,43.852905,49.619478,18.754244,961.36727,24.444234,5.001536,74.63485,16.457475,500.396213,42.821785,10.161345,141.562754,1.696895,0.467025,1.213082,4.638554,4.288244,58.110254,187.724398,4.458577,8200.396723,4.416831,4.922443,117.021519,88.854597,1200.950912,4.54947,9.677595,20.016513,518.592439,10.106416,1.611003,0.859788,12415.891537,709.652811,17.169959,158.016026,25155.545108,24.625559,10.611095,1525.565625,16.522173,37.863313,13.829946,4.245786,3.298976,2.692511,10.567998,8.225688,33.564031,2812.616275,33.143153,4299.961887,1.213082,52.945406,12798.01224,3757299.8745,28083.036068,131.278016,3.048863,655.957,0.044155,0.000648,3.278414,0.838664,655.957,0.000427,119.331742,0.001044,303.270584,16.534552,27.350733,390.612317,,
